"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Comoros","2.2","Industries","Education","M","2005","100","Comorian franc","1993","2007","5009000000",""
"Comoros","2.2","Industries","Health and social work","N","2005","100","Comorian franc","1993","2007","2232000000",""
"Comoros","2.2","Industries","Other community, social and personal services","O","2005","100","Comorian franc","1993","2007","1737000000",""
"Comoros","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2005","100","Comorian franc","1993","2007","319525000000","1"
"Comoros","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2005","100","Comorian franc","1993","2007","1574000000",""
"Comoros","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2005","100","Comorian franc","1993","2007","11963000000",""
"Comoros","2.2","Industries","Plus: Taxes on products","D.21","2005","100","Comorian franc","1993","2007","11963000000",""
"Comoros","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2005","100","Comorian franc","1993","2007","331488000000",""
"Comoros","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1991","10","Comorian franc","1968","1990","28564000000",""
"Comoros","2.2","Industries","Manufacturing","D","1991","10","Comorian franc","1968","1990","2879000000",""
"Comoros","2.2","Industries","Electricity, gas and  water supply","E","1991","10","Comorian franc","1968","1990","627000000",""
"Comoros","2.2","Industries","Construction","F","1991","10","Comorian franc","1968","1990","1851000000",""
"Comoros","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1991","10","Comorian franc","1968","1990","17317000000",""
"Comoros","2.2","Industries","Transport, storage and communications","I","1991","10","Comorian franc","1968","1990","2906000000",""
"Comoros","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1991","10","Comorian franc","1968","1990","3148000000",""
"Comoros","2.2","Industries","Public administration and defence; compulsory social security","L","1991","10","Comorian franc","1968","1990","11673000000",""
"Comoros","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1991","10","Comorian franc","1968","1990","394000000",""
"Comoros","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1991","10","Comorian franc","1968","1990","69359000000",""
"Comoros","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1991","10","Comorian franc","1968","1990","1807000000",""
"Comoros","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1991","10","Comorian franc","1968","1990","67552000000",""
"Comoros","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1990","10","Comorian franc","1968","1990","27491000000",""
"Comoros","2.2","Industries","Manufacturing","D","1990","10","Comorian franc","1968","1990","2793000000",""
"Comoros","2.2","Industries","Electricity, gas and  water supply","E","1990","10","Comorian franc","1968","1990","587000000",""
"Comoros","2.2","Industries","Construction","F","1990","10","Comorian franc","1968","1990","2105000000",""
"Comoros","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1990","10","Comorian franc","1968","1990","17080000000",""
"Comoros","2.2","Industries","Transport, storage and communications","I","1990","10","Comorian franc","1968","1990","2782000000",""
"Comoros","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1990","10","Comorian franc","1968","1990","3024000000",""
"Comoros","2.2","Industries","Public administration and defence; compulsory social security","L","1990","10","Comorian franc","1968","1990","11750000000",""
"Comoros","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1990","10","Comorian franc","1968","1990","380000000",""
"Comoros","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1990","10","Comorian franc","1968","1990","67992000000",""
"Comoros","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1990","10","Comorian franc","1968","1990","1622000000",""
"Comoros","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1990","10","Comorian franc","1968","1990","66370000000",""
"Comoros","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","1989","10","Comorian franc","1968","1990","26752000000",""
"Comoros","2.2","Industries","Manufacturing","D","1989","10","Comorian franc","1968","1990","2655000000",""
"Comoros","2.2","Industries","Electricity, gas and  water supply","E","1989","10","Comorian franc","1968","1990","520000000",""
"Comoros","2.2","Industries","Construction","F","1989","10","Comorian franc","1968","1990","2327000000",""
"Comoros","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","1989","10","Comorian franc","1968","1990","16927000000",""
"Comoros","2.2","Industries","Transport, storage and communications","I","1989","10","Comorian franc","1968","1990","2638000000",""
"Comoros","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","1989","10","Comorian franc","1968","1990","2860000000",""
"Comoros","2.2","Industries","Public administration and defence; compulsory social security","L","1989","10","Comorian franc","1968","1990","12145000000",""
"Comoros","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","1989","10","Comorian franc","1968","1990","368000000",""
"Comoros","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","1989","10","Comorian franc","1968","1990","67192000000",""
"Comoros","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","1989","10","Comorian franc","1968","1990","1383000000",""
"Comoros","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1989","10","Comorian franc","1968","1990","65809000000",""
"Cook Islands","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","2016","100","New Zealander Dollars","1993","2006","21095000","23"
"Cook Islands","2.2","Industries","Agriculture, hunting, forestry","A","2016","100","New Zealander Dollars","1993","2006","10164000","23"
"Cook Islands","2.2","Industries","Fishing","B","2016","100","New Zealander Dollars","1993","2006","10931000","23,24"
"Cook Islands","2.2","Industries","Manufacturing","D","2016","100","New Zealander Dollars","1993","2006","8799000","23,25"
"Cook Islands","2.2","Industries","Electricity, gas and  water supply","E","2016","100","New Zealander Dollars","1993","2006","5160000","23"
"Cook Islands","2.2","Industries","Construction","F","2016","100","New Zealander Dollars","1993","2006","10633000","23"
"Cook Islands","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2016","100","New Zealander Dollars","1993","2006","139857000","23"
"Cook Islands","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2016","100","New Zealander Dollars","1993","2006","60108000","23"
"Cook Islands","2.2","Industries","Hotels and restaurants","H","2016","100","New Zealander Dollars","1993","2006","79749000","23"
"Cook Islands","2.2","Industries","Transport, storage and communications","I","2016","100","New Zealander Dollars","1993","2006","50564000","23"
"Cook Islands","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","2016","100","New Zealander Dollars","1993","2006","58570000","23,26"
"Cook Islands","2.2","Industries","Financial intermediation","J","2016","100","New Zealander Dollars","1993","2006","42706000","23"
"Cook Islands","2.2","Industries","Real estate, renting and business activities","K","2016","100","New Zealander Dollars","1993","2006","15864000","23,26"
"Cook Islands","2.2","Industries","Public administration and defence; compulsory social security","L","2016","100","New Zealander Dollars","1993","2006","26184133.2639869","23"
"Cook Islands","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","2016","100","New Zealander Dollars","1993","2006","29142575.2813971","23"
"Cook Islands","2.2","Industries","Education","M","2016","100","New Zealander Dollars","1993","2006","18845953.2465526","23,27"
"Cook Islands","2.2","Industries","Other community, social and personal services","O","2016","100","New Zealander Dollars","1993","2006","10296622.0348445","23"
"Cook Islands","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2016","100","New Zealander Dollars","1993","2006","350004708.545384","4,23"
"Cook Islands","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2016","100","New Zealander Dollars","1993","2006","17401000","23"
"Cook Islands","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","New Zealander Dollars","1993","2006","332603708.545384","23"
"Cook Islands","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","2015","100","New Zealander Dollars","1993","2006","20141521.7266982","23"
"Cook Islands","2.2","Industries","Agriculture, hunting, forestry","A","2015","100","New Zealander Dollars","1993","2006","9802207.2535677","23"
"Cook Islands","2.2","Industries","Fishing","B","2015","100","New Zealander Dollars","1993","2006","10584248.1206982","23,24"
"Cook Islands","2.2","Industries","Manufacturing","D","2015","100","New Zealander Dollars","1993","2006","8642136.55648305","23,25"
"Cook Islands","2.2","Industries","Electricity, gas and  water supply","E","2015","100","New Zealander Dollars","1993","2006","4672514.23286814","23"
"Cook Islands","2.2","Industries","Construction","F","2015","100","New Zealander Dollars","1993","2006","9438463.7745016","23"
"Cook Islands","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2015","100","New Zealander Dollars","1993","2006","129779022.412686","23"
"Cook Islands","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2015","100","New Zealander Dollars","1993","2006","60056778.1539023","23"
