"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Fiscal Year Type","Base Year","Value","Value Footnotes"
"Germany","2.5","Industries","Information and communication","J","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","51660050000",""
"Germany","2.5","Industries","Financial and insurance activities","K","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","119678720000",""
"Germany","2.5","Industries","Real estate activities","L","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","145906370000",""
"Germany","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","170465350000",""
"Germany","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","302398470000",""
"Germany","2.5","Industries","Other service activities","R+S+T","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","83347170000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1993","300","1999 DEM euro / euro","1993","Western calendar year","2000","1593176460000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","1668087700000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1993","300","1999 DEM euro / euro","1993","Western calendar year","2000","192993650000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","226172890000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","1993","300","1999 DEM euro / euro","1993","Western calendar year","2000","204338670000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","234202500000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","1993","300","1999 DEM euro / euro","1993","Western calendar year","2000","11183800000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","7426320000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","1993","300","1999 DEM euro / euro","1993","Western calendar year","2000","-870110000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","-4410350000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1993","300","1999 DEM euro / euro","1993","Western calendar year","2000","1785300000000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1993","300","1999 DEM euro / euro","1993","Western calendar year","2005","1889850240000","1"
"Germany","2.5","Industries","Agriculture, forestry and fishing","A","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","18942760000",""
"Germany","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","453915320000",""
"Germany","2.5","Industries","Manufacturing","C","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","388854760000",""
"Germany","2.5","Industries","Construction","F","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","111901330000",""
"Germany","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","266317620000",""
"Germany","2.5","Industries","Information and communication","J","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","48240490000",""
"Germany","2.5","Industries","Financial and insurance activities","K","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","113724310000",""
"Germany","2.5","Industries","Real estate activities","L","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","139402750000",""
"Germany","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","163824990000",""
"Germany","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","299442510000",""
"Germany","2.5","Industries","Other service activities","R+S+T","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","85231910000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1992","300","1999 DEM euro / euro","1993","Western calendar year","2000","1609325400000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","1686546220000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1992","300","1999 DEM euro / euro","1993","Western calendar year","2000","190827500000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","226325520000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","1992","300","1999 DEM euro / euro","1993","Western calendar year","2000","202518470000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","233685000000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","1992","300","1999 DEM euro / euro","1993","Western calendar year","2000","11552640000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","7078320000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","1992","300","1999 DEM euro / euro","1993","Western calendar year","2000","-415400000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","-3891660000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1992","300","1999 DEM euro / euro","1993","Western calendar year","2000","1799737500000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1992","300","1999 DEM euro / euro","1993","Western calendar year","2005","1908980080000","1"
"Germany","2.5","Industries","Agriculture, forestry and fishing","A","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","19145490000",""
"Germany","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","466872760000",""
"Germany","2.5","Industries","Manufacturing","C","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","400341040000",""
"Germany","2.5","Industries","Construction","F","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","104536500000",""
"Germany","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","264585950000",""
"Germany","2.5","Industries","Information and communication","J","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","45562240000",""
"Germany","2.5","Industries","Financial and insurance activities","K","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","109817040000",""
"Germany","2.5","Industries","Real estate activities","L","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","133496630000",""
"Germany","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","154978530000",""
"Germany","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","286336560000",""
"Germany","2.5","Industries","Other service activities","R+S+T","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","81371390000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1991","300","1999 DEM euro / euro","1993","Western calendar year","2000","1574428840000",""
"Germany","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","1655247000000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1991","300","1999 DEM euro / euro","1993","Western calendar year","2000","186495200000",""
"Germany","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","221877500000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","1991","300","1999 DEM euro / euro","1993","Western calendar year","2000","198748070000",""
"Germany","2.5","Industries","Plus: Taxes on products","D.21","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","230197500000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","1991","300","1999 DEM euro / euro","1993","Western calendar year","2000","12089800000",""
"Germany","2.5","Industries","Less: Subsidies on products","D.31","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","7458340000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","1991","300","1999 DEM euro / euro","1993","Western calendar year","2000","-374040000",""
"Germany","2.5","Industries","Plus: Statistical discrepancy","","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","-3957260000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1991","300","1999 DEM euro / euro","1993","Western calendar year","2000","1760550000000",""
"Germany","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","1991","300","1999 DEM euro / euro","1993","Western calendar year","2005","1873167240000","1"
