"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Marshall Islands","2.5","Industries","Information and communication","J","2021","200","US dollar","1993","2015","5954844.47479248",""
"Marshall Islands","2.5","Industries","Financial and insurance activities","K","2021","200","US dollar","1993","2015","14722164.1540527",""
"Marshall Islands","2.5","Industries","Real estate activities","L","2021","200","US dollar","1993","2015","10042604.4464111",""
"Marshall Islands","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2021","200","US dollar","1993","2015","2092633.36658478",""
"Marshall Islands","2.5","Industries","Professional, scientific and technical activities","M","2021","200","US dollar","1993","2015","1160890.69843292",""
"Marshall Islands","2.5","Industries","Administrative and support service activities","N","2021","200","US dollar","1993","2015","931742.668151855",""
"Marshall Islands","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2021","200","US dollar","1993","2015","67895860.6719971",""
"Marshall Islands","2.5","Industries","Public administration and defence; compulsory social security","O","2021","200","US dollar","1993","2015","34235404.9682617",""
"Marshall Islands","2.5","Industries","Education","P","2021","200","US dollar","1993","2015","22955614.0899658",""
"Marshall Islands","2.5","Industries","Human health and social work activities","Q","2021","200","US dollar","1993","2015","10704841.6137695",""
"Marshall Islands","2.5","Industries","Other service activities","R+S+T","2021","200","US dollar","1993","2015","1912663.84720802",""
"Marshall Islands","2.5","Industries","Arts, entertainment and recreation","R","2021","200","US dollar","1993","2015","272856.026887894",""
"Marshall Islands","2.5","Industries","Other service activities","S","2021","200","US dollar","1993","2015","1639807.82032013",""
"Marshall Islands","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2021","200","US dollar","1993","2015","213796844.482422","6"
"Marshall Islands","2.5","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2021","200","US dollar","1993","2015","8112724.30419922",""
"Marshall Islands","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2021","200","US dollar","1993","2015","7490211.48681641",""
"Marshall Islands","2.5","Industries","Plus: Taxes on products","D.21","2021","200","US dollar","1993","2015","18942842.4835205",""
"Marshall Islands","2.5","Industries","Less: Subsidies on products","D.31","2021","200","US dollar","1993","2015","11452630.9967041",""
"Marshall Islands","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2021","200","US dollar","1993","2015","221287063.598633",""
"Marshall Islands","2.5","Industries","Agriculture, forestry and fishing","A","2020","200","US dollar","1993","2015","44335410.118103",""
"Marshall Islands","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2020","200","US dollar","1993","2015","12391643.6433792",""
"Marshall Islands","2.5","Industries","Manufacturing","C","2020","200","US dollar","1993","2015","3587794.54231262",""
"Marshall Islands","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2020","200","US dollar","1993","2015","6828400.61187744",""
"Marshall Islands","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2020","200","US dollar","1993","2015","1975448.48918915",""
"Marshall Islands","2.5","Industries","Construction","F","2020","200","US dollar","1993","2015","11423427.5817871",""
"Marshall Islands","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2020","200","US dollar","1993","2015","48086137.7716064",""
"Marshall Islands","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2020","200","US dollar","1993","2015","27777124.4049072",""
"Marshall Islands","2.5","Industries","Transportation and storage","H","2020","200","US dollar","1993","2015","16157222.7478027",""
"Marshall Islands","2.5","Industries","Accommodation and food service activities","I","2020","200","US dollar","1993","2015","4151790.61889648",""
"Marshall Islands","2.5","Industries","Information and communication","J","2020","200","US dollar","1993","2015","6595769.40536499",""
"Marshall Islands","2.5","Industries","Financial and insurance activities","K","2020","200","US dollar","1993","2015","15442280.7693481",""
"Marshall Islands","2.5","Industries","Real estate activities","L","2020","200","US dollar","1993","2015","10395179.7485352",""
"Marshall Islands","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2020","200","US dollar","1993","2015","2136861.02628708",""
"Marshall Islands","2.5","Industries","Professional, scientific and technical activities","M","2020","200","US dollar","1993","2015","1204346.17996216",""
"Marshall Islands","2.5","Industries","Administrative and support service activities","N","2020","200","US dollar","1993","2015","932514.846324921",""
"Marshall Islands","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2020","200","US dollar","1993","2015","66735576.6296387",""
"Marshall Islands","2.5","Industries","Public administration and defence; compulsory social security","O","2020","200","US dollar","1993","2015","35032352.4475098",""
"Marshall Islands","2.5","Industries","Education","P","2020","200","US dollar","1993","2015","20977117.5384521",""
"Marshall Islands","2.5","Industries","Human health and social work activities","Q","2020","200","US dollar","1993","2015","10726106.6436768",""
"Marshall Islands","2.5","Industries","Other service activities","R+S+T","2020","200","US dollar","1993","2015","1863960.83235741",""
"Marshall Islands","2.5","Industries","Arts, entertainment and recreation","R","2020","200","US dollar","1993","2015","319774.478673935",""
"Marshall Islands","2.5","Industries","Other service activities","S","2020","200","US dollar","1993","2015","1544186.35368347",""
"Marshall Islands","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2020","200","US dollar","1993","2015","210617553.710938","6"
"Marshall Islands","2.5","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2020","200","US dollar","1993","2015","8788697.24273682",""
"Marshall Islands","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2020","200","US dollar","1993","2015","8229855.53741455",""
"Marshall Islands","2.5","Industries","Plus: Taxes on products","D.21","2020","200","US dollar","1993","2015","18765636.4440918",""
"Marshall Islands","2.5","Industries","Less: Subsidies on products","D.31","2020","200","US dollar","1993","2015","10535780.9066772",""
"Marshall Islands","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2020","200","US dollar","1993","2015","218847396.850586",""
"Marshall Islands","2.5","Industries","Agriculture, forestry and fishing","A","2019","200","US dollar","1993","2015","45465834.6176147",""
"Marshall Islands","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2019","200","US dollar","1993","2015","12976523.0417252",""
"Marshall Islands","2.5","Industries","Manufacturing","C","2019","200","US dollar","1993","2015","3647788.28620911",""
"Marshall Islands","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2019","200","US dollar","1993","2015","7368188.38119507",""
"Marshall Islands","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2019","200","US dollar","1993","2015","1960546.37432098",""
"Marshall Islands","2.5","Industries","Construction","F","2019","200","US dollar","1993","2015","12012340.5456543",""
"Marshall Islands","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2019","200","US dollar","1993","2015","50204173.0880737",""
"Marshall Islands","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2019","200","US dollar","1993","2015","28375831.6040039",""
"Marshall Islands","2.5","Industries","Transportation and storage","H","2019","200","US dollar","1993","2015","16633497.2381592",""
"Marshall Islands","2.5","Industries","Accommodation and food service activities","I","2019","200","US dollar","1993","2015","5194844.24591064",""
"Marshall Islands","2.5","Industries","Information and communication","J","2019","200","US dollar","1993","2015","5493200.30212402",""
"Marshall Islands","2.5","Industries","Financial and insurance activities","K","2019","200","US dollar","1993","2015","14105271.3394165",""
"Marshall Islands","2.5","Industries","Real estate activities","L","2019","200","US dollar","1993","2015","10560901.6418457",""
"Marshall Islands","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2019","200","US dollar","1993","2015","2432889.46151733",""
"Marshall Islands","2.5","Industries","Professional, scientific and technical activities","M","2019","200","US dollar","1993","2015","1407243.7286377",""
"Marshall Islands","2.5","Industries","Administrative and support service activities","N","2019","200","US dollar","1993","2015","1025645.73287964",""
"Marshall Islands","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2019","200","US dollar","1993","2015","66867492.6757813",""
"Marshall Islands","2.5","Industries","Public administration and defence; compulsory social security","O","2019","200","US dollar","1993","2015","34302364.3493652",""
"Marshall Islands","2.5","Industries","Education","P","2019","200","US dollar","1993","2015","21826236.7248535",""
"Marshall Islands","2.5","Industries","Human health and social work activities","Q","2019","200","US dollar","1993","2015","10738891.6015625",""
"Marshall Islands","2.5","Industries","Other service activities","R+S+T","2019","200","US dollar","1993","2015","1987985.34274101",""
"Marshall Islands","2.5","Industries","Arts, entertainment and recreation","R","2019","200","US dollar","1993","2015","313590.973615646",""
"Marshall Islands","2.5","Industries","Other service activities","S","2019","200","US dollar","1993","2015","1674394.36912537",""
"Marshall Islands","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2019","200","US dollar","1993","2015","213904953.00293","6"
"Marshall Islands","2.5","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2019","200","US dollar","1993","2015","8201661.10992432",""
"Marshall Islands","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2019","200","US dollar","1993","2015","9048356.05621338",""
"Marshall Islands","2.5","Industries","Plus: Taxes on products","D.21","2019","200","US dollar","1993","2015","18920658.1115723",""
"Marshall Islands","2.5","Industries","Less: Subsidies on products","D.31","2019","200","US dollar","1993","2015","9872302.05535889",""
"Marshall Islands","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2019","200","US dollar","1993","2015","222953308.105469",""
"Marshall Islands","2.5","Industries","Agriculture, forestry and fishing","A","2018","200","US dollar","1993","2015","27892389.2974854",""
"Marshall Islands","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2018","200","US dollar","1993","2015","11829853.1770706",""
"Marshall Islands","2.5","Industries","Manufacturing","C","2018","200","US dollar","1993","2015","3886216.64047241",""
"Marshall Islands","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2018","200","US dollar","1993","2015","6273133.27789307",""
"Marshall Islands","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2018","200","US dollar","1993","2015","1670503.25870514",""
